Fall 2023;HK;49100;Human Motor Control Research;Zelaznik, Howard N.;100.0%;;;;;;
Fall 2023;HK;49100;Methods In Tendon Research II;Carroll, Chad C.;100.0%;;;;;;
Fall 2023;HK;49100;Methods In Tendon Research III;Carroll, Chad C.;100.0%;;;;;;
Fall 2023;HK;49100;Motor Dev Research I;Claxton, Laura J.;100.0%;;;;;;
Fall 2023;HK;49100;Motor Dev Research III;Claxton, Laura J.;100.0%;;;;;;
Fall 2023;HK;49100;Movement Science Research;Haddad, Jeffrey M.;100.0%;;;;;;
Fall 2023;HK;49100;Movement Science Research III;Haddad, Jeffrey M.;100.0%;;;;;;
Fall 2023;HK;49100;Neural Control Circulation I;Fernandes, Igor A.;100.0%;;;;;;
Fall 2023;HK;49100;Neural Control Circulation II;Fernandes, Igor A.;100.0%;;;;;;
Fall 2023;HK;49100;Physical Activity & Cogn I;Kao, Shih-Chun;100.0%;;;;;;
Fall 2023;HK;49100;Physiology Of Oxygen Transport;Hirai, Daniel;100.0%;;;;;;
Fall 2023;HK;49100;Physiology Oxygn Transport II;Hirai, Daniel;100.0%;;;;;;
Fall 2023;HK;49100;SkM & Vascular Crosstalk III;Gavin, Timothy P.;100.0%;;;;;;
Fall 2023;HK;49100;SKM Adapt To Heat Therapy;Tesini Roseguini, Bruno;100.0%;;;;;;
Fall 2023;HK;49600;Mentored Res In Kinesiology;Haddad, Jeffrey M.;100.0%;;;;;;
Fall 2023;HK;50000;Intro To AT Practice;Voll, Craig A.;88.9%;11.1%;;;;;
Fall 2023;HK;50600;Evidence Based Practice In AT;Lawrance, Scott E.;88.9%;11.1%;;;;;
Fall 2023;HK;51500;Emergency Medical Management;Popp, Jennifer K.;100.0%;;;;;;
Fall 2023;HK;52000;Eval/Mgmt - Lower Quarter;Popp, Jennifer K.;55.6%;33.3%;11.1%;;;;
Fall 2023;HK;53000;Eval/Mgmt - Upper Quarter;Lawrance, Scott E.;66.7%;33.3%;;;;;
Fall 2023;HK;54100;AT Practicum I;Popp, Jennifer K.;;;;;;;100.0%
Fall 2023;HK;59000;Adv Neuroscience Of Movement;Haddad, Jeffrey M.;100.0%;;;;;;
Fall 2023;HK;59000;Clinical Practice & Research;Rietdyk, Shirley;100.0%;;;;;;
Fall 2023;HK;59000;Health Coaching Fundamentals;Ledman, Cassandra A.;82.4%;11.8%;;;;5.9%;
Fall 2023;HK;59000;Health Coaching Practicum;Ledman, Cassandra A.;66.7%;33.3%;;;;;
Fall 2023;HK;59000;Research CKD, MRI Older Adult;Rietdyk, Shirley;100.0%;;;;;;
Fall 2023;HK;59000;Skeletal Muscle Oxygen Trnsprt;Hirai, Daniel;75.0%;;;;;;25.0%
Fall 2023;HK;59000;Strength & Cond Ex Inst Ldshp;Woody, Lucas T.;100.0%;;;;;;
Fall 2023;HK;60100;HK PhD Seminar;Carroll, Chad C.;;;;;;;100.0%
Fall 2023;HK;63000;Administration Of AT Programs;Lawrance, Scott E.;60.0%;20.0%;20.0%;;;;
Fall 2023;HK;63500;Injury Prev & Health Promotion;Voll, Craig A.;100.0%;;;;;;
Fall 2023;HK;64100;AT Practicum IV;Popp, Jennifer K.;;;;;;;100.0%
Fall 2023;HK;64500;Psychosocial Interventions AT;Wilcoxson, Mitsue A.;100.0%;;;;;;
Fall 2023;HK;66800;Smnr Exrcse Physiol;Fernandes, Igor A.;100.0%;;;;;;
Fall 2023;HK;67000;Advanced Semnr In Kinesiology;Claxton, Laura J.;100.0%;;;;;;
Fall 2023;HK;69800;Research MS Thesis;Carroll, Chad C.;;;;;;;100.0%
Fall 2023;HK;69800;Research MS Thesis;Gavin, Timothy P.;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Ambike, Satyajit S.;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Amireault, Steve;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Carroll, Chad C.;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Claxton, Laura J.;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Gavin, Timothy P.;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Kao, Shih-Chun;;;;;;;100.0%
Fall 2023;HK;69900;Research PhD Thesis;Tesini Roseguini, Bruno;;;;;;;100.0%
Fall 2023;HONR;19900;Research Thinking;Dawkins, Victoria B.;91.9%;2.7%;2.7%;;2.7%;;
Fall 2023;HONR;19900;Research Thinking;Fahning, Heidi I.;92.3%;3.8%;;;3.8%;;
Fall 2023;HONR;19900;Research Thinking;Gerrish, Thomas E.;94.9%;2.6%;;;;2.6%;
Fall 2023;HONR;19901;Honors First Yr Experience I;Brite, Elizabeth B.;94.1%;5.9%;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Fadellin, Nicole M.;100.0%;;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Gaarder, Renee D.;91.4%;8.6%;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Jengelley, Dwaine H.;100.0%;;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Joseph, Matthew E.;75.8%;19.7%;;;3.0%;1.5%;
Fall 2023;HONR;19901;Honors First Yr Experience I;Macgiollabhui, Muiris;100.0%;;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Moore, Jonathan P.;100.0%;;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Rahman, Md S.;97.0%;3.0%;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Serrano anazco, Mayari I.;94.0%;4.5%;;;;1.5%;
Fall 2023;HONR;19901;Honors First Yr Experience I;Shee, Christie N.;98.4%;;1.6%;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Swanson, Nathan W.;98.5%;1.5%;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Tehrani, Zahra A.;92.2%;7.8%;;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Vanaik, Anish;93.4%;3.3%;3.3%;;;;
Fall 2023;HONR;19901;Honors First Yr Experience I;Ware, Jason A.;98.6%;1.4%;;;;;
Fall 2023;HONR;19903;Interdisc Approach To Writing;Dilworth, Kathryn F.;100.0%;;;;;;
Fall 2023;HONR;19903;Interdisc Approach To Writing;Moore, Jonathan P.;82.1%;10.3%;;;2.6%;2.6%;2.6%
Fall 2023;HONR;22000;Community Of Inquiry;Bellisario, Kristen M.;90.5%;4.8%;;;;4.8%;
Fall 2023;HONR;22000;Community Of Inquiry;Krishna, Ashima;95.2%;;;4.8%;;;
Fall 2023;HONR;22100;Exploring Place;Fadellin, Nicole M.;88.9%;5.6%;;;;5.6%;
Fall 2023;HONR;22100;Exploring Place: Internships;Bross, Kristina K.;100.0%;;;;;;
Fall 2023;HONR;22200;Solutions Lab Global:Brzl/Peru;Krishna, Ashima;88.9%;;;;;11.1%;
Fall 2023;HONR;29500;Documenting Black Heritage;Krishna, Ashima;100.0%;;;;;;
Fall 2023;HONR;29500;Innovation Forum Art & Design;Altstatt, Rosanne;100.0%;;;;;;
Fall 2023;HONR;29500;Lead Forward For Social Impact;Watkins, Adam E.;100.0%;;;;;;
Fall 2023;HONR;29500;Leadership Praxis II;Watkins, Adam E.;100.0%;;;;;;
Fall 2023;HONR;29500;Leadership Retreat Tch Asst;Watkins, Adam E.;100.0%;;;;;;
Fall 2023;HONR;29500;Service-Learning Afghanistan;Brite, Elizabeth B.;100.0%;;;;;;
Fall 2023;HONR;29500;Strategic Communications;Dilworth, Kathryn F.;100.0%;;;;;;
Fall 2023;HONR;29900;Biodiversity In Our Backyard;Shee, Christie N.;76.5%;;;;;23.5%;
Fall 2023;HONR;29900;Contextualizing Youth Learning;Adeoye, Temitope F.;85.7%;;;;14.3%;;
Fall 2023;HONR;29900;Honors Leadership Retreat;Watkins, Adam E.;100.0%;;;;;;
Fall 2023;HONR;29900;Lead For Social Impact;Watkins, Adam E.;85.7%;4.8%;;;4.8%;4.8%;
Fall 2023;HONR;29900;Lead Forward Fellowship;Watkins, Adam E.;100.0%;;;;;;
Fall 2023;HONR;29900;Leadership Praxis;Kocaoglu, Mehmet;100.0%;;;;;;
Fall 2023;HONR;29900;Nonprofits & Philanthropy;Dilworth, Kathryn F.;86.4%;9.1%;;;;4.5%;
Fall 2023;HONR;29900;Print Bay Immersive;Moore, Jonathan P.;90.0%;;;;;10.0%;
Fall 2023;HONR;29900;Purdue Sports Through The Yrs;Jengelley, Dwaine H.;100.0%;;;;;;
Fall 2023;HONR;29900;Research Accelerator Mentors;Fahning, Heidi I.;100.0%;;;;;;
Fall 2023;HONR;29900;Research Accelerator Mentors;Gerrish, Thomas E.;100.0%;;;;;;
Fall 2023;HONR;29900;The Guilded Age In Chicago;Macgiollabhui, Muiris;80.0%;;;;;20.0%;
Fall 2023;HONR;29901;Honors Mentors;Anwer, Megha;100.0%;;;;;;
Fall 2023;HONR;29901;Honors Mentors;Jarriel, Katherine M.;97.2%;2.8%;;;;;
Fall 2023;HONR;29901;Honors Mentors;Watkins, Adam E.;97.8%;2.2%;;;;;
Fall 2023;HONR;31300;STS: Technobodies;Jarriel, Katherine M.;95.8%;4.2%;;;;;
Fall 2023;HONR;31400;Human Epoch: Cmty & Infrastruc;Fadellin, Nicole M.;90.9%;;;;;9.1%;
Fall 2023;HONR;39500;Directed Reading Central Asia;Brite, Elizabeth B.;100.0%;;;;;;
Fall 2023;HONR;39500;Executive Leadership;Jarriel, Katherine M.;100.0%;;;;;;
Fall 2023;HONR;39900;Data Science In Every Day Life;Williams, Immanuel J.;100.0%;;;;;;
Fall 2023;HONR;39900;Exile And Banishment;Macgiollabhui, Muiris;89.5%;;;;;;10.5%
Fall 2023;HONR;39900;Grades: Meaning & Construction;Guberman, Daniel A.;81.8%;9.1%;;;;;9.1%
Fall 2023;HONR;39900;Principles Of Networks;Brinton, Christopher G.;86.7%;10.0%;;;;3.3%;
Fall 2023;HONR;39900;Responses To Climate Change;Aguiar, Danilo R.;75.0%;;;;;25.0%;
Fall 2023;HONR;46100;Well-Being;Ware, Jason A.;100.0%;;;;;;
Fall 2023;HONR;46300;Research Thinking Portfolio;Shee, Christie N.;57.1%;28.6%;;;;;14.3%
Fall 2023;HONR;46400;Scholarly Project: Cartoons;Jengelley, Dwaine H.;92.9%;;;;;7.1%;
Fall 2023;HONR;46400;Scholarly Project: Map Stories;Swanson, Nathan W.;87.5%;;;;;12.5%;
Fall 2023;HONR;46400;Scholarly Project: Noise;Bellisario, Kristen M.;83.3%;;;;;16.7%;
Fall 2023;HONR;49500;Literature & Archives Lab;Bross, Kristina K.;100.0%;;;;;;
Fall 2023;HONR;49500;Niches Corridor Project;Bellisario, Kristen M.;100.0%;;;;;;
Fall 2023;HONR;49500;Puerto Rico & LatCrit Theory;Fadellin, Nicole M.;100.0%;;;;;;
Fall 2023;HONR;49500;TREKS Scholarly Projects I;Ware, Jason A.;100.0%;;;;;;
Fall 2023;HONR;49900;TREKS Engagement I;Ware, Jason A.;100.0%;;;;;;
Fall 2023;HONR;59901;Research Mentor Dev;Tehrani, Zahra A.;100.0%;;;;;;
Fall 2023;HORT;10100;Fundmntls Horticulture;Dana, Michael N.;68.3%;22.0%;2.4%;2.4%;2.4%;2.4%;
Fall 2023;HORT;10100;Fundmntls Horticulture;Orvis, Kathryn S.;71.1%;19.3%;8.4%;;;1.2%;
Fall 2023;HORT;10100;Fundmntls Horticulture-Honors;Orvis, Kathryn S.;100.0%;;;;;;
Fall 2023;HORT;12100;Medicine In The Garden;Widhalm, Joshua R.;84.8%;11.1%;1.0%;;;3.0%;
Fall 2023;HORT;21700;Woody Landscape Plants;Siciliano, Paul C.;51.4%;27.0%;16.2%;2.7%;2.7%;;
Fall 2023;HORT;21810;Flowers For Color;Dana, Michael N.;33.3%;30.8%;15.4%;10.3%;;10.3%;
Fall 2023;HORT;21820;Hardy Herbaceous Landscpe Plts;Dana, Michael N.;52.5%;17.5%;25.0%;;5.0%;;
Fall 2023;HORT;29100;Living Landscapes;Bigelow, Cale A.;100.0%;;;;;;
Fall 2023;HORT;31110;Aquaponics;Mitchell, Cary A.;40.0%;60.0%;;;;;
Fall 2023;HORT;31700;Landscpe Cntrct & Mgmt;Daniel, Kyle M.;74.2%;22.6%;;;3.2%;;
Fall 2023;HORT;31800;Field Prod Of Hort Crops;Langenhoven, Petrus;26.1%;56.5%;13.0%;;4.3%;;
Fall 2023;HORT;43500;Developing An Agr Startup;Torres Bravo, Ariana P.;87.5%;12.5%;;;;;
Fall 2023;HORT;49100;Epigenetics In Petunia;Li, Ying;100.0%;;;;;;
Fall 2023;HORT;49100;Exploring Hort For Teaching;Orvis, Kathryn S.;100.0%;;;;;;
Fall 2023;HORT;49100;Genetic Basis Of Traits;Varala, Kranthi K.;100.0%;;;;;;
Fall 2023;HORT;49100;Hydroponics Systems;Gomez, Celina;60.0%;;40.0%;;;;
Fall 2023;HORT;49100;Natural Product Research;Widhalm, Joshua R.;100.0%;;;;;;
Fall 2023;HORT;49100;Natural Products Research;Widhalm, Joshua R.;100.0%;;;;;;
Fall 2023;HORT;49100;Plant Identification Education;Orvis, Kathryn S.;100.0%;;;;;;
Fall 2023;HORT;49100;Plant Science Research;Gomez, Celina;100.0%;;;;;;
Fall 2023;HORT;59000;Graduate Urban Design Project;Barbarash, David M.;100.0%;;;;;;
Fall 2023;HORT;59000;LA Computer Graphics;Barbarash, David M.;100.0%;;;;;;
Fall 2023;HORT;59000;Landscape Visualization And AI;Thompson, Aaron W.;100.0%;;;;;;
Fall 2023;HORT;60200;Hort Research Seminar;Prokopy, Linda S.;100.0%;;;;;;
Fall 2023;HORT;64000;Metabolic Plant Physiology;Doudareva, Natalia;80.0%;;;;;20.0%;
Fall 2023;HORT;69800;Research MS Thesis;Bigelow, Cale A.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Bilenky, Moriah T.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Gomez, Celina;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Guan, Wenjing;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Hirst, Peter M.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Hoagland, Lori A.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Huang, Yiwei;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Li, Ying;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Meyers, Stephen L.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Mitchell, Cary A.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Prokopy, Linda S.;;;;;;;100.0%
Fall 2023;HORT;69800;Research MS Thesis;Varala, Kranthi K.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Bigelow, Cale A.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Bressan, Ray A.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Doudareva, Natalia;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Gomez, Celina;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Handa, Avtar K.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Hoagland, Lori A.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Li, Ying;;;;;;50.0%;50.0%
Fall 2023;HORT;69900;Research PhD Thesis;Meyers, Stephen L.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Nemali, Krishna;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Orvis, Kathryn S.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Patton, Aaron J.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Thompson, Aaron W.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Torres Bravo, Ariana P.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Varala, Kranthi K.;;;;;;;100.0%
Fall 2023;HORT;69900;Research PhD Thesis;Widhalm, Joshua R.;;;;;;;100.0%
Fall 2023;HSCI;10100;Intro Health Sciences;Zheng, Wei;76.8%;17.2%;2.7%;0.3%;1.0%;2.0%;
Fall 2023;HSCI;13100;Medical Terminology;Hilliard, Lisa M.;21.9%;36.3%;17.4%;9.0%;2.0%;13.4%;
Fall 2023;HSCI;13100;Medical Terminology-Honors;Hilliard, Lisa M.;100.0%;;;;;;
Fall 2023;HSCI;19000;Healthcare Uncovered;Hilliard, Lisa M.;44.4%;33.3%;3.7%;3.7%;3.7%;11.1%;
Fall 2023;HSCI;19000;Neurotoxicity Research;Bowman, Aaron B.;100.0%;;;;;;
Fall 2023;HSCI;19501;HSCI Freshman Honors Sem;Bowman, Aaron B.;;;;;;;100.0%
Fall 2023;HSCI;20200;Esntl Of EHS,OHS,&RHS-Honors;Specht, Aaron J.;66.7%;16.7%;16.7%;;;;
Fall 2023;HSCI;20200;Essentials Of EHS, OHS, & RHS;Specht, Aaron J.;67.5%;28.0%;3.3%;0.7%;;0.4%;
Fall 2023;HSCI;22500;Health Ldrshp & Safety-Honors;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;22500;Health Leadership And Safety;Wilson, Mark D.;87.2%;9.4%;1.7%;;0.9%;0.9%;
Fall 2023;HSCI;29000;Bacteria Based Cancer Therapy;He, Qiuhong;100.0%;;;;;;
Fall 2023;HSCI;29000;Biomedical Health Sci Research;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;29000;Lead Teaching Exp In Med Term;Hilliard, Lisa M.;100.0%;;;;;;
Fall 2023;HSCI;29000;MR Biomarker Research;He, Qiuhong;100.0%;;;;;;
Fall 2023;HSCI;29000;Neurodgnrtv Disorders-Honors;Cannon, Jason R.;;;;;;;100.0%
Fall 2023;HSCI;29000;Neurotoxicity Research;Bowman, Aaron B.;100.0%;;;;;;
Fall 2023;HSCI;29000;Neurotoxicology Research;Cannon, Jason R.;100.0%;;;;;;
Fall 2023;HSCI;29000;Sex-Specific Differences In AD;Baloni, Priyanka;;100.0%;;;;;
Fall 2023;HSCI;29000;Teaching Assistant In HSCI;Zheng, Wei;100.0%;;;;;;
Fall 2023;HSCI;29000;Teaching Exp In Hlth Sciences;Zheng, Wei;100.0%;;;;;;
Fall 2023;HSCI;29000;Teaching Exp In Medical Term;Hilliard, Lisa M.;100.0%;;;;;;
Fall 2023;HSCI;29000;Teaching Experience In Health;Zheng, Wei;100.0%;;;;;;
Fall 2023;HSCI;29000;Undergraduate Cancer Research;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;29601;HSCI Sophomore Honors Project;Bowman, Aaron B.;;;;;;;100.0%
Fall 2023;HSCI;30500;Basics Of Oncology;Scarpelli, Matthew L.;65.6%;22.9%;9.4%;1.0%;;1.0%;
Fall 2023;HSCI;30500;Basics Of Oncology-Honors;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;31200;Radiation Science;Dydak, Ulrike;58.3%;25.0%;8.3%;;;8.3%;
Fall 2023;HSCI;31300;Radiation Detection;Liu, Shuang;44.4%;44.4%;11.1%;;;;
Fall 2023;HSCI;33400;Lung Physiology And Medicine;Wilson, Mark D.;87.8%;12.2%;;;;;
Fall 2023;HSCI;33500;Heart Physiology And Medicine;Wilson, Mark D.;68.9%;26.7%;2.2%;;;2.2%;
Fall 2023;HSCI;34500;Intro Occ Envir Health;Liu, Sa;34.1%;41.5%;9.8%;14.6%;;;
Fall 2023;HSCI;39000;AI In Medical Physics;Stantz, Keith M.;100.0%;;;;;;
Fall 2023;HSCI;39000;Biomedical Health Sci Research;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;39000;Cell Radiosensitivity Research;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;39000;Eye Physiology & Disease;Kerstein, Patrick C.;73.5%;17.6%;5.9%;;;2.9%;
Fall 2023;HSCI;39000;Gene+Environment Neurotoxicity;Wells, Ellen M.;100.0%;;;;;;
Fall 2023;HSCI;39000;Lead Tch Exp Hlth Ldrshp&Sfty;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;39000;Neurotoxicity Research;Bowman, Aaron B.;100.0%;;;;;;
Fall 2023;HSCI;39000;Occ Env Health Research;Wells, Ellen M.;100.0%;;;;;;
Fall 2023;HSCI;39000;Research In Medical Physics;Stantz, Keith M.;100.0%;;;;;;
Fall 2023;HSCI;39000;Research In Radioimmunology;Stantz, Keith M.;100.0%;;;;;;
Fall 2023;HSCI;39000;Teach Exp Health Ldrshp & Sfty;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;39000;Teaching Exp In ENHS OH RH;Specht, Aaron J.;100.0%;;;;;;
Fall 2023;HSCI;39601;HSCI Junior Honors Project;Bowman, Aaron B.;;;;;;;100.0%
Fall 2023;HSCI;42000;Applied Anatomy For Medicine;Hilliard, Lisa M.;61.9%;32.0%;3.1%;1.0%;;2.1%;
Fall 2023;HSCI;45100;Clinical Biochemistry;Instructor, Off Campus;;;;;;;100.0%
Fall 2023;HSCI;45200;Clinical Chemistry;Instructor, Off Campus;;16.7%;;;;;83.3%
Fall 2023;HSCI;45300;Clinical Hematology;Instructor, Off Campus;;9.1%;;;;;90.9%
Fall 2023;HSCI;45400;Clin Immunohematology;Instructor, Off Campus;;;;;;;100.0%
Fall 2023;HSCI;45500;Clinical Microbiology;Instructor, Off Campus;;9.1%;;;;;90.9%
Fall 2023;HSCI;45700;Clinical Parasitology;Instructor, Off Campus;;;;;;;100.0%
Fall 2023;HSCI;45800;Clinical Serology;Instructor, Off Campus;;;;;;;100.0%
Fall 2023;HSCI;46000;Clinical Urinalysis;Instructor, Off Campus;;;;;;;100.0%
Fall 2023;HSCI;46500;Intro Lab Educ Mgmt;Instructor, Off Campus;;100.0%;;;;;
Fall 2023;HSCI;48500;Health Phys Intern;Harris, Jason T.;100.0%;;;;;;
Fall 2023;HSCI;49000;Bacterial Based Cancer Therapy;He, Qiuhong;100.0%;;;;;;
Fall 2023;HSCI;49000;Basic Lab Skills II;Instructor, Off Campus;;100.0%;;;;;
Fall 2023;HSCI;49000;Biomedical Health Sci Research;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;49000;BMHS Research;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;49000;Cell Radiosensitivity Research;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;49000;Dissecting Dementia;Hilliard, Lisa M.;76.0%;20.0%;;;4.0%;;
Fall 2023;HSCI;49000;Envir Health Physics Research;Specht, Aaron J.;100.0%;;;;;;
Fall 2023;HSCI;49000;Exp Assessment In EHS;Liu, Sa;100.0%;;;;;;
Fall 2023;HSCI;49000;Health Physics Research;Harris, Jason T.;100.0%;;;;;;
Fall 2023;HSCI;49000;Neurotoxicity Research;Bowman, Aaron B.;100.0%;;;;;;
Fall 2023;HSCI;49000;Research In Neural Development;Kerstein, Patrick C.;100.0%;;;;;;
Fall 2023;HSCI;49000;Research In Radiobiology;Stantz, Keith M.;100.0%;;;;;;
Fall 2023;HSCI;49000;Research In Radiotherapy;Stantz, Keith M.;100.0%;;;;;;
Fall 2023;HSCI;49000;Sp Topc-Clin Coag;Instructor, Off Campus;;;;;;;100.0%
Fall 2023;HSCI;49000;Tch Asst For Rad Sci Fndmntl;Dydak, Ulrike;100.0%;;;;;;
Fall 2023;HSCI;49000;Tch Asst For Rad Sci Fundamntl;Dydak, Ulrike;100.0%;;;;;;
Fall 2023;HSCI;49000;Teaching Exp Heart Phys Med;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;49000;Teaching Exp Lung Phys Med;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;49000;Toxicology Lab;Freeman, Jennifer L.;100.0%;;;;;;
Fall 2023;HSCI;49000;Toxicology Research Zheng Lab;Zheng, Wei;100.0%;;;;;;
Fall 2023;HSCI;49000;UG Research;Oderinde, Oluwaseyi M.;;;;;;;100.0%
Fall 2023;HSCI;49000;Undergraduate Research;Park, Jae Hong;100.0%;;;;;;
Fall 2023;HSCI;49601;HSCI Senior Honors Project;Bowman, Aaron B.;;;;;;;100.0%
Fall 2023;HSCI;51600;Molec Imag-Nuc Med;Liu, Shuang;75.0%;;;;;25.0%;
Fall 2023;HSCI;52600;Prin HP & Dosimetry;Stantz, Keith M.;46.2%;42.3%;7.7%;3.8%;;;
Fall 2023;HSCI;54700;Fundamentals Of Epidemiology;Wells, Ellen M.;64.4%;31.1%;4.4%;;;;
Fall 2023;HSCI;55200;Intro Aerosol Science;Park, Jae Hong;75.0%;12.5%;;;;;12.5%
Fall 2023;HSCI;56000;Toxicology;Shannahan, Jonathan H.;47.5%;39.0%;10.2%;3.4%;;;
Fall 2023;HSCI;57400;Medical Health Physics;Richards, Mack;44.4%;44.4%;5.6%;;;5.6%;
Fall 2023;HSCI;58000;Occup Biomech & Ergonomics;Wilson, Mark D.;37.8%;45.9%;2.7%;5.4%;2.7%;5.4%;
Fall 2023;HSCI;58001;Occ Biomech Ergo Lab;Wilson, Mark D.;100.0%;;;;;;
Fall 2023;HSCI;59000;Exposure Assessment For OEHS;Liu, Sa;100.0%;;;;;;
Fall 2023;HSCI;59000;Grad Teaching Exp;Dydak, Ulrike;100.0%;;;;;;
Fall 2023;HSCI;59000;Grad Teaching Exp For HSCI;Dydak, Ulrike;100.0%;;;;;;
Fall 2023;HSCI;59000;Health Physics Research;Specht, Aaron J.;100.0%;;;;;;
Fall 2023;HSCI;59000;Human Sectional Anatomy;Emir, Uzay E.;88.9%;;;;;11.1%;
Fall 2023;HSCI;59000;Image Analysis And AI In MP;Stantz, Keith M.;100.0%;;;;;;
Fall 2023;HSCI;59000;Imaging Cancer Research;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;59000;MR Biomarker Imaging Research;He, Qiuhong;100.0%;;;;;;
Fall 2023;HSCI;59000;MRI Research Project;Dydak, Ulrike;100.0%;;;;;;
Fall 2023;HSCI;59000;NP As Rad Sensitizers;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;59000;NP's As Rad Sensitizers;Scarpelli, Matthew L.;100.0%;;;;;;
Fall 2023;HSCI;59000;Occ Env Health Research;Wells, Ellen M.;66.7%;;;;;33.3%;
Fall 2023;HSCI;59000;Research Project;Emir, Uzay E.;100.0%;;;;;;
Fall 2023;HSCI;62500;Grant Writing For Health Sci;Harris, Jason T.;77.3%;9.1%;;;;13.6%;
Fall 2023;HSCI;67200;MRI QA Internship I;Ooms, Nathan A.;80.0%;;;;20.0%;;
Fall 2023;HSCI;69000;Envir Health Physics Research;Specht, Aaron J.;66.7%;;;;;33.3%;
Fall 2023;HSCI;69600;Seminr In Hlth Science;Cannon, Jason R.;64.1%;6.3%;;;;;29.7%
Fall 2023;HSCI;69800;Research MS Thesis;Specht, Aaron J.;;;;;;;100.0%
Fall 2023;HSCI;69800;Research MS Thesis;Wilson, Mark D.;;;;;;;100.0%
Fall 2023;HSCI;69900;Research PhD Thesis;Baloni, Priyanka;;;;;;;100.0%
Fall 2023;HSCI;69900;Research PhD Thesis;Bowman, Aaron B.;;;;;;;100.0%
Fall 2023;HSCI;69900;Research PhD Thesis;Cannon, Jason R.;;;;;;;100.0%
Fall 2023;HSCI;69900;Research PhD Thesis;Dydak, Ulrike;;;;;;;100.0%
Fall 2023;HSCI;69900;Research PhD Thesis;Emir, Uzay E.;;;;;;;100.0%
Fall 2023;HSCI;69900;Research PhD Thesis;Freeman, Jennifer L.;;;;;;;100.0%
